epoch	batch	loss	probs	lr
1	0	5.816675662994385	0.008109952323138714	0.01
1	1	5.8050127029418945	0.008240584284067154	0.01
1	2	5.873201370239258	0.007828358560800552	0.01
1	3	5.776165962219238	0.008434531278908253	0.01
1	4	5.812841892242432	0.008148977532982826	0.01
1	5	5.742098808288574	0.00873635895550251	0.01
1	6	5.912627696990967	0.00794319435954094	0.01
1	7	5.735494136810303	0.008815030567348003	0.01
1	8	5.79304838180542	0.008376006036996841	0.01
1	9	5.780514717102051	0.008497093804180622	0.01
1	10	5.859358787536621	0.0079801669344306	0.01
1	11	5.757645606994629	0.008647196926176548	0.01
1	12	5.853654384613037	0.007985671982169151	0.01
1	13	5.823937892913818	0.00816226378083229	0.01
1	14	5.8260908126831055	0.008208226412534714	0.01
1	15	5.8549089431762695	0.008095766417682171	0.01
1	16	5.836817264556885	0.008139882236719131	0.01
1	17	5.76223611831665	0.0086850980296731	0.01
1	18	5.7706379890441895	0.008539032191038132	0.01
1	19	5.761976718902588	0.0086508858948946	0.01
1	20	5.8441290855407715	0.00809515081346035	0.01
1	21	5.80233907699585	0.008466205559670925	0.01
1	22	5.733665943145752	0.00895066000521183	0.01
1	23	5.878657817840576	0.008472629822790623	0.01
1	24	5.762444019317627	0.008652420714497566	0.01
1	25	5.878632068634033	0.00838588085025549	0.01
1	26	5.796158313751221	0.008445116691291332	0.01
1	27	5.810739994049072	0.008380673825740814	0.01
1	28	5.884059429168701	0.007869552820920944	0.01
1	29	5.803084850311279	0.00828600861132145	0.01
1	30	5.785301685333252	0.008443299680948257	0.01
1	31	5.755166530609131	0.008705289103090763	0.01
1	32	5.733453273773193	0.008843565359711647	0.01
1	33	5.808063983917236	0.008247826248407364	0.01
1	34	5.838603496551514	0.008204844780266285	0.01
1	35	5.811281681060791	0.008292176760733128	0.01
1	36	5.795866966247559	0.00841040350496769	0.01
1	37	5.745011806488037	0.00873604416847229	0.01
1	38	5.759232997894287	0.008622417226433754	0.01
1	39	5.679644584655762	0.009291100315749645	0.01
1	40	5.734313488006592	0.008836358785629272	0.01
1	41	5.586414813995361	0.010277154855430126	0.01
1	42	5.84395170211792	0.008425770327448845	0.01
1	43	5.6667704582214355	0.009801332838833332	0.01
1	44	5.99315881729126	0.0082697793841362	0.01
1	45	5.7695512771606445	0.009182631969451904	0.01
1	46	5.931795597076416	0.007900893688201904	0.01
1	47	5.851124286651611	0.00817224383354187	0.01
1	48	5.77710485458374	0.008509133942425251	0.01
1	49	5.713690280914307	0.009053867310285568	0.01
1	50	5.844141960144043	0.008072501979768276	0.01
1	51	5.8099141120910645	0.008237926289439201	0.01
1	52	5.746419906616211	0.008756358176469803	0.01
1	53	5.78486967086792	0.008454742841422558	0.01
1	54	5.7566704750061035	0.008659036830067635	0.01
1	55	5.712870121002197	0.009052276611328125	0.01
1	56	5.750311851501465	0.008694784715771675	0.01
1	57	5.785883903503418	0.008425962179899216	0.01
1	58	5.799911022186279	0.008329033851623535	0.01
1	59	5.797673225402832	0.008473129943013191	0.01
1	60	5.732583999633789	0.008824467658996582	0.01
1	61	5.731923580169678	0.008846644312143326	0.01
1	62	5.722723484039307	0.00892136711627245	0.01
1	63	5.710509300231934	0.009015126153826714	0.01
1	64	5.68706750869751	0.009291528724133968	0.01
1	65	5.788415908813477	0.008507627062499523	0.01
