epoch	loss	probs	lr
1	5.777624772654639	0.008639099878362484	0.01
2	5.724950664573246	0.009245726622692827	0.01
3	5.637378341621822	0.010207209561485797	0.01
4	5.597469654348162	0.01074817964884763	0.01
5	5.608076088958317	0.010732737887236807	0.01
6	5.562668482462565	0.010976356273103092	0.01
7	5.532621310816871	0.011687969465533065	0.01
8	5.462125572893354	0.012311183562916186	0.01
9	5.453297999170092	0.012861085331274403	0.01
10	5.44871864716212	0.012659436298741234	0.01
11	5.418495694796245	0.013481788660606576	0.01
12	5.302877803643544	0.015336701025565466	0.01
13	5.258338809013367	0.015951658301572833	0.01
14	5.1441850728458824	0.018488767052379746	0.01
15	5.294105039702521	0.016332800086173747	0.01
16	5.147259308232202	0.018365080817602575	0.01
17	5.109403895007239	0.020219196733604703	0.01
18	4.992415997717115	0.022108709077454276	0.01
19	5.1107233431604175	0.019984602889356513	0.01
20	4.991158717208439	0.022398177133355703	0.01
21	4.962762117385864	0.02296246846930848	0.01
22	4.945951819419861	0.024188710699996188	0.01
23	4.792071567641364	0.03007020029084136	0.01
24	4.796078708436754	0.02934167953208089	0.01
25	4.734720955292384	0.032016856104342475	0.01
26	4.795452141099506	0.0294381111032433	0.01
27	4.715784930520588	0.030574867967516184	0.01
28	4.598384575711356	0.03578015279749201	0.01
29	4.657783226834403	0.035256534452653594	0.01
30	4.594975309239493	0.039373013811806835	0.01
31	4.5128256811036005	0.04055615844360242	0.01
32	4.3859277533160315	0.045153126741449036	0.01
33	4.412054224146737	0.04883600207459596	0.01
34	4.3848155869377985	0.05226442435135444	0.01
35	4.145754986339146	0.06406698590661916	0.01
36	4.119234985775417	0.06312382635143068	0.01
37	4.183186173439026	0.06202486022892925	0.01
38	4.048310501707925	0.07111327764060763	0.01
39	4.168910013304816	0.06894818732204537	0.01
40	3.8609803484545813	0.0900812618330949	0.01
41	3.837573869360818	0.10366323466102283	0.01
42	3.7578837308618755	0.10845589906805092	0.01
43	3.549224098523458	0.14364060593975914	0.01
44	3.9578732914394803	0.09918557536891764	0.01
45	3.565349919928445	0.1543647660356429	0.01
46	3.495308736960093	0.1476530080868138	0.01
47	3.4324955377313824	0.15742636233982113	0.01
48	3.3563814924822912	0.15280562856545052	0.01
49	3.34110959370931	0.17149843658424085	0.01
50	3.2845143212212458	0.17541895848181513	0.01
51	3.450886478026708	0.16639432957809833	0.01
52	3.085813073648347	0.2091645408525235	0.01
53	3.0713802344269223	0.2175681750393576	0.01
54	3.1230115559366016	0.2114243450988498	0.01
55	2.6702407548824945	0.2878833833254046	0.01
56	2.955034562283092	0.22268168586823675	0.01
57	2.859464751349555	0.25775480311777854	0.01
58	2.743799015879631	0.26293803720424574	0.01
59	2.9657613072130413	0.252818609898289	0.01
60	2.761535021993849	0.2642096049255795	0.01
61	2.833589260776838	0.2860607982923587	0.01
62	2.9407554616530738	0.23380824209501347	0.01
63	2.600815385580063	0.28216147753927445	0.01
64	2.634760119848781	0.32164093262205523	0.01
65	2.587140954203076	0.32063424970126814	0.01
66	2.428997576236725	0.344521879321999	0.01
67	2.697535566157765	0.2933069313358929	0.01
68	2.6039019376039505	0.3450300076769458	0.01
69	2.697546515199873	0.2823218507692218	0.01
70	2.570036848386129	0.328878415748477	0.01
71	2.4084309885899224	0.3488140930939052	0.01
72	2.485234487387869	0.3610892727350195	0.01
73	2.2988091558218002	0.40964105632156134	0.01
74	2.507396348648601	0.353308636488186	0.01
75	2.3590824902057648	0.38195099040038055	0.01
76	2.2901488724682064	0.38695416744384503	0.01
77	2.270966443750593	0.3814218687928385	0.01
78	2.48225576016638	0.38929355185892844	0.01
79	2.327137076192432	0.38860341099401313	0.01
80	2.3336396565039954	0.39026592382126385	0.01
81	2.416660734348827	0.40213619276053375	0.01
82	2.289113129178683	0.4167001535081201	0.01
83	2.3331361528899937	0.40625793176392716	0.01
84	2.467903388871087	0.3586327614676621	0.01
85	2.174194941918055	0.42605876084417105	0.01
86	2.26516185204188	0.41097974301212364	0.01
87	2.1323885867993035	0.4490399711454908	0.01
88	2.0423367801639767	0.4640050269663334	0.01
89	2.1496967524290085	0.43166835895842975	0.01
90	2.1349589261743755	0.4379557186944617	0.01
91	2.265768102473683	0.4371057970242368	0.01
92	2.065028362803989	0.46813935238040155	0.01
93	2.132208916876051	0.46039184079402024	0.01
94	2.053337734606531	0.4989306547989448	0.01
95	2.1443921989864774	0.4550505268077056	0.01
96	2.1538560506370334	0.42187826294038033	0.01
97	2.09773005793492	0.46109033479458755	0.01
98	2.1749055981636047	0.4317572017510732	0.01
99	2.0301054269075394	0.49928083560532993	0.01
100	2.1708685987525516	0.43571299355891013	0.01
101	1.8017051799429789	0.5386925728784667	0.001
102	1.5770125049683783	0.627590987417433	0.001
103	1.6886840040485065	0.6026221906973256	0.001
104	1.6304057248764567	0.5968304193682141	0.001
105	1.5346240864859686	0.6378859600259198	0.001
106	1.6745606362819672	0.6178252887394693	0.001
107	1.5871430627173848	0.6455221292045381	0.001
108	1.620864315993256	0.6112458941837152	0.001
109	1.5681255070699587	0.6516142050839133	0.001
110	1.5076679637034733	0.6630478070841895	0.001
111	1.5325301181938913	0.6530161657267146	0.001
112	1.5049393234981432	0.6525469037393729	0.001
113	1.5575507440500789	0.6484432779252529	0.001
114	1.5857212212350633	0.6433689221739769	0.001
115	1.5388044574194484	0.6489772564835019	0.001
116	1.5072479728195403	0.6733126213981045	0.001
117	1.5612488008207746	0.6599410182485977	0.001
118	1.445608489215374	0.6856417527629269	0.001
119	1.4520769988497098	0.6700685725857815	0.001
120	1.53608069403304	0.6697413463973336	0.001
121	1.6214379999372694	0.6364047082348002	0.001
122	1.3960675771037738	0.6855558692995045	0.001
123	1.5833473429083824	0.6711832885113027	0.001
124	1.5667204815480444	0.6389924465782113	0.001
125	1.3414641080631151	0.7140420509709252	0.001
126	1.4555540631214778	0.7023372314870358	0.001
127	1.6161583935221036	0.6282417945977714	0.001
128	1.5251987154285114	0.6773108519199822	0.001
129	1.4958015390568309	0.6867593208120929	0.001
130	1.3092350314060848	0.7171978590389093	0.001
131	1.5353235635492537	0.6612633816483948	0.001
132	1.5201443822847471	0.6794115582274066	0.001
133	1.3404474515053961	0.7420036718249321	0.001
134	1.3799259588122368	0.7238728722764386	0.001
135	1.3824415314528677	0.7164491193575991	0.001
136	1.5093734247816935	0.687762467811505	0.001
137	1.441044928299056	0.6906505736211935	0.001
138	1.5618867981765006	0.6440829113125801	0.001
139	1.582534621987078	0.6678310612009631	0.001
140	1.4087761922015085	0.7021135240793228	0.001
141	1.498552261127366	0.643583633005619	0.001
