epoch	batch	loss	probs	lr
1	0	5.803687572479248	0.008209715597331524	0.01
1	1	5.780506610870361	0.008437113836407661	0.01
1	2	5.812287330627441	0.00814723502844572	0.01
1	3	5.782264232635498	0.008453808724880219	0.01
1	4	5.7368245124816895	0.008789575658738613	0.01
1	5	5.852327823638916	0.008130067959427834	0.01
1	6	5.823443412780762	0.008233851753175259	0.01
1	7	5.873696804046631	0.007879681885242462	0.01
1	8	5.823931694030762	0.008161378093063831	0.01
1	9	5.837364673614502	0.007991760037839413	0.01
1	10	5.774664878845215	0.008530501276254654	0.01
1	11	5.81069803237915	0.008222587406635284	0.01
1	12	5.774987697601318	0.008541289716959	0.01
1	13	5.802003860473633	0.008360300213098526	0.01
1	14	5.9057722091674805	0.007909941487014294	0.01
1	15	5.809697151184082	0.008218053728342056	0.01
1	16	5.813586235046387	0.008255968801677227	0.01
1	17	5.780150413513184	0.008497947826981544	0.01
1	18	5.784621238708496	0.008426139131188393	0.01
1	19	5.783964157104492	0.008409947156906128	0.01
1	20	5.756030082702637	0.008641336113214493	0.01
1	21	5.790541648864746	0.008381376042962074	0.01
1	22	5.825551986694336	0.008138312958180904	0.01
1	23	5.762607097625732	0.00858968123793602	0.01
1	24	5.755873680114746	0.008671604096889496	0.01
1	25	5.833403587341309	0.008240154944360256	0.01
1	26	5.7733049392700195	0.008623710833489895	0.01
1	27	5.85202693939209	0.00814411323517561	0.01
1	28	5.73530912399292	0.008930930867791176	0.01
1	29	5.772844314575195	0.008655918762087822	0.01
1	30	5.82737398147583	0.008185476064682007	0.01
1	31	5.7869744300842285	0.00848897360265255	0.01
1	32	5.836357593536377	0.008066847920417786	0.01
1	33	5.745091915130615	0.008750008419156075	0.01
1	34	5.783562183380127	0.008551843464374542	0.01
1	35	5.9095778465271	0.008036579005420208	0.01
1	36	5.793948650360107	0.008488652296364307	0.01
1	37	5.736533164978027	0.008842813782393932	0.01
1	38	5.695194721221924	0.009174383245408535	0.01
1	39	5.754668712615967	0.008676677010953426	0.01
1	40	5.831814765930176	0.008258824236690998	0.01
1	41	5.816481590270996	0.008271884173154831	0.01
1	42	5.697690010070801	0.009225783869624138	0.01
