epoch	loss	probs	lr
72	2.714073729183939	0.3090920912929707	0.01
73	2.516255839003457	0.34268407782332766	0.01
74	2.740622561838892	0.2886988039438923	0.01
75	2.5842730866538153	0.33305431126306456	0.01
76	2.482066414422459	0.31716908183362746	0.01
77	2.402728092339304	0.36631214722163147	0.01
78	2.5192769749297037	0.35467454066707027	0.01
79	2.254343882203102	0.4016693927761581	0.01
80	2.5890872610939875	0.3397433106890983	0.01
81	2.4305864175160727	0.33389040020604926	0.01
82	2.4396328594949512	0.36634635035362506	0.01
83	2.1499087744288974	0.4444876014151507	0.01
84	2.3996802618106208	0.3845885097980499	0.01
85	2.425163750847181	0.37802651193406844	0.01
86	2.2843815435965857	0.3821873590350151	0.01
87	2.3571275307072534	0.37643346273236805	0.01
88	2.2846830379631786	0.41019597618530196	0.01
89	2.200461727049616	0.4265056091050307	0.01
90	2.097746925221549	0.4528016025821368	0.01
91	2.170010748836729	0.44631113008492523	0.01
92	2.1418655481603412	0.4465541436026494	0.01
93	2.204266799820794	0.43580414375497234	0.01
94	2.120872265762753	0.4550949647608731	0.01
95	2.321535979708036	0.42306712073170477	0.01
96	2.203796765870518	0.42941969136397046	0.01
97	1.8853451940748427	0.5150133863919311	0.01
98	2.171668423546685	0.44860615860670805	0.01
99	1.9444276384181447	0.5035693426099088	0.01
100	2.085783271325959	0.4677878287103441	0.01
101	1.8436301714844174	0.5082707463039292	0.001
102	1.7238857746124268	0.5831380391286479	0.001
103	1.7270842716097832	0.5608754865825176	0.001
104	1.6662902898258634	0.6101639773696661	0.001
105	1.6323191697398822	0.6157301515340805	0.001
106	1.570234276354313	0.6480411618120141	0.001
107	1.5140239695707958	0.6445330257217089	0.001
108	1.6682948470115662	0.629205918767386	0.001
109	1.5272712715797954	0.6548208124521706	0.001
110	1.5152207273575995	0.674301960815986	0.001
111	1.6699591560496225	0.6153127652489476	0.001
112	1.6237764954566956	0.6390663190848298	0.001
113	1.4337632142835193	0.690624386900001	0.001
114	1.5339373358421855	0.6426446408861213	0.001
115	1.5721874982118607	0.6471116530398527	0.001
116	1.6146613616082404	0.6515572522249486	0.001
117	1.4068325112263362	0.6906302430563502	0.001
118	1.4385638129380014	0.6904888136519326	0.001
119	1.4676148030492995	0.6873828975690736	0.001
120	1.4586685879362955	0.702360185691052	0.001
121	1.3237944096326828	0.7303093448281288	0.001
122	1.375932747291194	0.7193858747680982	0.001
123	1.5693070532547102	0.6867435779422522	0.001
124	1.4414315811461873	0.6959501078559293	0.001
125	1.4186964084704716	0.674882093237506	0.001
126	1.6185263809230592	0.6378188209815158	0.001
127	1.4997516787714429	0.6792407509767346	0.001
128	1.433479366203149	0.6933334983057446	0.001
129	1.4123854595753882	0.6962605880366431	0.001
130	1.4471005333794489	0.6990572354859776	0.001
131	1.479036633339193	0.695412313979533	0.001
132	1.5670238526331053	0.6426611528214481	0.001
133	1.4638435600532427	0.6724040375815498	0.001
134	1.4666525017884042	0.6907670276446475	0.001
135	1.29665048337645	0.7353914516667525	0.001
136	1.4934107114871342	0.7054065023031499	0.001
137	1.3244067505002022	0.7283255925609006	0.001
138	1.4231629139847226	0.6840155575838354	0.001
139	1.385294063223733	0.7034781297875775	0.001
140	1.4393499626053705	0.7070496078166697	0.001
141	1.5810902756121423	0.6688880794164207	0.001
142	1.3759696202145681	0.7141525397698084	0.001
143	1.4552836981084611	0.7117209513154295	0.001
144	1.388200119137764	0.7284190663033061	0.001
145	1.4383782545725505	0.7320868174235026	0.001
146	1.2672665723496013	0.7595805322958363	0.001
147	1.4512503329250548	0.6927951520515813	0.001
148	1.4281130880117416	0.7222604788839817	0.001
149	1.210453728834788	0.7587639805343416	0.001
150	1.5159077867865562	0.6663978493048085	0.001
151	1.4441290340489812	0.703450300420324	0.001
152	1.5720561602049403	0.6492682649857469	0.001
153	1.328355997800827	0.7319496220184697	0.001
154	1.3633861939112346	0.7497464511543512	0.001
155	1.3260717425081465	0.7232270526389281	0.001
156	1.410575706925657	0.7047055591311719	0.001
157	1.3801393840048048	0.7075151883893542	0.001
158	1.3320540421538882	0.7318849592573113	0.001
159	1.3762890323996544	0.761404448085361	0.001
160	1.4179568249318335	0.690017644315958	0.001
161	1.4157232998145952	0.7226422211776177	0.001
162	1.3343790132138464	0.729023338192039	0.001
163	1.371919905145963	0.7291649811797671	0.001
164	1.36643116755618	0.7263447985880904	0.001
165	1.3398263951142628	0.7226738093627824	0.001
166	1.4435147436128721	0.7220381506615214	0.001
167	1.3570870757102966	0.702230654656887	0.001
168	1.2813430867261357	0.775291142364343	0.001
169	1.3427744209766388	0.7351978263921208	0.001
170	1.2267914944224887	0.7927127079003387	0.001
171	1.35130245404111	0.7264556090037028	0.001
172	1.441013538175159	0.7084415890276432	0.001
173	1.4402105493677988	0.7034284182720714	0.001
174	1.4098852765229013	0.7251665269335111	0.001
175	1.2979940846562386	0.7453544243342347	0.001
176	1.3491194686955876	0.7007053573098447	0.001
177	1.3947864464587636	0.7110067370037237	0.001
178	1.3778646397921774	0.707671677072843	0.001
179	1.3447653386327956	0.7571422023077806	0.001
180	1.4038039478990767	0.7227938953373167	0.001
181	1.1954784426424239	0.7864730672703849	0.001
182	1.385538775059912	0.7241173485914866	0.001
183	1.2280164120925798	0.7612968852950467	0.001
184	1.3162526794605784	0.7511141788628366	0.001
185	1.2338495494590864	0.7714876205556922	0.001
186	1.1873140691055193	0.7991189302669631	0.001
187	1.2663693808847003	0.7697162553668022	0.001
188	1.3551717218425539	0.7314071535236306	0.001
189	1.3174071692758136	0.745031461947494	0.001
190	1.2034641164872382	0.8038084879517555	0.001
191	1.2548051666882303	0.7686377745121717	0.001
192	1.3442826883660421	0.7552474708192878	0.001
193	1.261191034482585	0.7857687138020992	0.001
194	1.214376753403081	0.7818733503421148	0.001
195	1.1900051939818594	0.78737947717309	0.001
196	1.3197091379099422	0.7609673461152447	0.001
197	1.2288991974459753	0.7784342169761658	0.001
198	1.1582645401358604	0.792225207719538	0.001
199	1.288497002588378	0.7700790787736574	0.001
200	1.2431105275948842	0.7551727212137647	0.001
201	1.2629314354724355	0.7745235284997357	0.00010000000000000002
202	1.2967214708526928	0.7670340119964547	0.00010000000000000002
203	1.2712144371536043	0.7685778724650542	0.00010000000000000002
204	1.249249743918578	0.7590967089765601	0.00010000000000000002
205	1.2314175516366959	0.7660762448277738	0.00010000000000000002
206	1.1916047756870587	0.7864148244261742	0.00010000000000000002
207	1.318657349381182	0.776100378897455	0.00010000000000000002
208	1.2429233466585476	0.7794406471980942	0.00010000000000000002
209	1.2011639459265604	0.7753610888289081	0.00010000000000000002
210	1.1564528884159193	0.8016316781027449	0.00010000000000000002
211	1.2992912067307367	0.7524217855599191	0.00010000000000000002
212	1.2008313263456027	0.7853220494257079	0.00010000000000000002
213	1.1376281181971233	0.802212262319194	0.00010000000000000002
214	1.3258598802818193	0.7546067419979308	0.00010000000000000002
215	1.3330728535850842	0.7604787724299563	0.00010000000000000002
216	1.3694825809862878	0.7655129316780303	0.00010000000000000002
217	1.2909943105445967	0.7724580437772803	0.00010000000000000002
218	1.167079867588149	0.8104195594787598	0.00010000000000000002
219	1.1976445350382063	0.7961292606261041	0.00010000000000000002
220	1.2350727981991239	0.7849938852919472	0.00010000000000000002
221	1.1771861521734133	0.8017992857429717	0.00010000000000000002
222	1.1723090708255768	0.8116414170298312	0.00010000000000000002
223	1.2213929419716198	0.7964572500851419	0.00010000000000000002
224	1.2847971535391278	0.7706979310346974	0.00010000000000000002
225	1.1184931579563353	0.8128507058653567	0.00010000000000000002
226	1.2092524377836122	0.8011063175896803	0.00010000000000000002
227	1.161555442545149	0.8076691685451401	0.00010000000000000002
228	1.1211299399534862	0.8227285337116983	0.00010000000000000002
229	1.2982996743586328	0.7663960941135883	0.00010000000000000002
230	1.2439234885904524	0.7858651392161846	0.00010000000000000002
231	1.128479038675626	0.8183844068812	0.00010000000000000002
232	1.2838168558147218	0.762733573714892	0.00010000000000000002
233	1.2162871691915724	0.7906916509899828	0.00010000000000000002
234	1.2456525895330641	0.7849730493293868	0.00010000000000000002
235	1.1810703054070473	0.8024592507216666	0.00010000000000000002
236	1.129586435854435	0.8258690697451433	0.00010000000000000002
237	1.1583970743748877	0.8148763494359123	0.00010000000000000002
238	1.2351880818605423	0.7754236074785391	0.00010000000000000002
239	1.2016897317436006	0.799710695942243	0.00010000000000000002
240	1.0649645179510117	0.8253876310255792	0.00010000000000000002
241	1.1049737615717783	0.8175354761381944	0.00010000000000000002
242	1.341815205083953	0.7882465155174335	0.00010000000000000002
243	1.1443446808391147	0.814212031248543	0.00010000000000000002
244	1.216850568850835	0.8056323118507862	0.00010000000000000002
245	1.219292858408557	0.8030215787390867	0.00010000000000000002
246	1.2067976022760074	0.798386350274086	0.00010000000000000002
247	1.1603801896174748	0.812072091218498	0.00010000000000000002
248	1.1740979370143678	0.7921173369718922	0.00010000000000000002
249	1.1092544198036194	0.8115664538409975	0.00010000000000000002
250	1.2524611685011122	0.7897151803804768	0.00010000000000000002
251	1.2016775384545326	0.7987871443231901	0.00010000000000000002
