epoch	batch	loss	probs	lr
1	0	5.828064441680908	0.008020952343940735	0.01
1	1	5.766045093536377	0.008531805127859116	0.01
1	2	5.782583713531494	0.008371511474251747	0.01
1	3	5.810730934143066	0.008207311853766441	0.01
1	4	5.888888359069824	0.00776328518986702	0.01
1	5	5.810963153839111	0.008186719380319118	0.01
1	6	5.806344509124756	0.008258456364274025	0.01
1	7	5.819516658782959	0.008141875267028809	0.01
1	8	5.841170787811279	0.008018958382308483	0.01
1	9	5.793316841125488	0.008312390185892582	0.01
1	10	5.843908309936523	0.00792884360998869	0.01
1	11	5.808008193969727	0.008196777664124966	0.01
1	12	5.80433464050293	0.008218670263886452	0.01
1	13	5.849218368530273	0.008124172687530518	0.01
1	14	5.743886947631836	0.0087398961186409	0.01
1	15	5.762392520904541	0.008561440743505955	0.01
1	16	5.816079616546631	0.008154621347784996	0.01
1	17	5.7895894050598145	0.008491968736052513	0.01
1	18	5.840819358825684	0.008044781163334846	0.01
1	19	5.878924369812012	0.007840637117624283	0.01
1	20	5.781140327453613	0.008429467678070068	0.01
1	21	5.95521354675293	0.007467310875654221	0.01
1	22	5.788784503936768	0.008367927744984627	0.01
1	23	5.781956195831299	0.008448973298072815	0.01
1	24	5.74757719039917	0.0087452856823802	0.01
1	25	5.813692569732666	0.008255941793322563	0.01
1	26	5.752097129821777	0.008699117228388786	0.01
1	27	5.769389629364014	0.008760657161474228	0.01
1	28	5.677831649780273	0.009392025880515575	0.01
1	29	5.845525741577148	0.00810285285115242	0.01
1	30	5.954957485198975	0.007574062794446945	0.01
1	31	5.824588298797607	0.008265113458037376	0.01
1	32	5.768951892852783	0.008577993139624596	0.01
1	33	5.707566738128662	0.009064345620572567	0.01
1	34	5.767578601837158	0.008682425133883953	0.01
1	35	5.765872478485107	0.008569384925067425	0.01
1	36	5.724968433380127	0.00889681652188301	0.01
1	37	5.761385440826416	0.008610780350863934	0.01
1	38	5.750410079956055	0.008797324262559414	0.01
1	39	5.597285270690918	0.010066166520118713	0.01
1	40	5.954526901245117	0.008359767496585846	0.01
1	41	5.552273750305176	0.010746208019554615	0.01
1	42	5.645561695098877	0.00989523809403181	0.01
1	43	5.80413293838501	0.008990964852273464	0.01
1	44	5.67087459564209	0.009708571247756481	0.01
1	45	5.491888999938965	0.011250767856836319	0.01
1	46	6.722844123840332	0.00703698955476284	0.01
1	47	5.697330951690674	0.009353697299957275	0.01
1	48	5.757227897644043	0.008730548433959484	0.01
1	49	5.6319708824157715	0.009819199331104755	0.01
1	50	5.7407732009887695	0.008939656428992748	0.01
1	51	5.644161701202393	0.009676376357674599	0.01
